Date,Close
12/21/2018 16:00:00,6.91
12/24/2018 13:00:00,6.77
12/26/2018 16:00:00,7
12/27/2018 16:00:00,7.05
12/28/2018 16:00:00,7.16
12/31/2018 16:00:00,7.11
1/2/2019 16:00:00,7.11
1/3/2019 16:00:00,6.88
1/4/2019 16:00:00,7.23
1/7/2019 16:00:00,7.43
1/8/2019 16:00:00,7.41
1/9/2019 16:00:00,7.47
1/10/2019 16:00:00,7.52
1/11/2019 16:00:00,7.57
1/14/2019 16:00:00,7.49
1/15/2019 16:00:00,7.53
1/16/2019 16:00:00,7.66
1/17/2019 16:00:00,7.69
1/18/2019 16:00:00,7.86
1/22/2019 16:00:00,7.6
1/23/2019 16:00:00,7.72
1/24/2019 16:00:00,7.77
1/25/2019 16:00:00,8.1
1/28/2019 16:00:00,8.01
1/29/2019 16:00:00,7.96
1/30/2019 16:00:00,8.13
1/31/2019 16:00:00,8.07
2/1/2019 16:00:00,8.11
2/4/2019 16:00:00,8.22
2/5/2019 16:00:00,8.34
